Nodal History,Z-acceleration
Time,A118707,B8420,C8766,D120461,E119895,F119308,G121999,H122026,I122042,J121427,K120875,L120200,M120175,N120162,O120138,P119999,Q119903,R119210,S117957,T117315,U118615,V120404,W121002,X121123,Y121221,Z121254,AA8692,AB121315,AC8535,AD120930,AE120632,AF8452,AG120535,AH8436,AI8432,
    9.5999732614e-02,   -4.7494512500e+05,   -8.7749179688e+04,   -2.6803184375e+05,    5.8318531250e+05,   -1.4971400000e+05,   -5.3721775000e+05,    3.4943709375e+05,   -3.7342325000e+05,    4.1090318750e+05,    7.7793060303e+02,   -8.5388612500e+05,   -6.3075937500e+05,    3.7918350000e+05,    2.4987189062e+05,   -1.1211996875e+05,   -3.7941412500e+05,   -1.6511648438e+05,    8.0722914062e+04,    8.7975593750e+05,    2.4594935938e+05,    1.0653320000e+06,   -3.5543478125e+05,   -6.6950800000e+05,   -6.5676156250e+05,   -1.0776158750e+06,   -5.4785039062e+03,   -1.6885910938e+05,   -1.0951315625e+05,    3.5909706250e+05,   -1.2692361250e+06,   -7.4988018750e+05,    2.8472693750e+05,    4.9081840625e+05,    2.1420378125e+05,    3.8993640625e+05,
    9.6999973059e-02,   -6.1068699219e+04,   -5.0388418750e+05,   -4.2007804688e+04,   -2.5261628125e+05,   -2.7958912500e+05,    6.0713371094e+04,   -1.7820037500e+05,    4.6334121875e+05,    1.1421814062e+05,   -5.3040025000e+05,   -1.1651635000e+06,   -1.9421015625e+05,    4.5293625000e+05,    6.7780023438e+04,    3.1286171875e+05,    6.0448171875e+04,    3.7052268750e+05,    6.6786273438e+04,    4.4434281250e+04,   -3.8522578125e+05,    7.9267812500e+05,    7.1727943750e+05,    3.2003018750e+05,    2.7504878125e+05,    1.7874860938e+05,   -2.2201103125e+05,   -4.9207084375e+05,   -1.6212527500e+06,   -3.6973394531e+04,   -7.2461087500e+05,   -1.5716025000e+05,   -3.2154450000e+05,    2.1078592188e+05,   -4.2973582031e+04,    1.1887923438e+05,
    9.7999602556e-02,    2.8941390625e+05,   -1.1370872656e+05,   -5.1823106250e+05,   -5.8104943750e+05,    1.5947193359e+04,   -7.9155046875e+04,   -6.1108519531e+04,    7.4336132812e+04,   -1.9178173438e+05,   -9.6145007812e+04,    3.1243914062e+04,    3.9648507812e+04,   -8.8927262500e+05,    2.5429785938e+05,   -4.1744825000e+05,    4.6866137695e+03,   -2.6739200000e+05,    8.4425331250e+05,    5.7128525000e+05,   -1.2814028906e+05,   -2.7221937500e+05,    4.4839862500e+05,    4.1621964844e+04,    4.7899693750e+05,   -2.4000335938e+05,   -6.7981900000e+05,   -2.3345167188e+05,    1.2621213281e+05,   -4.2806534375e+05,   -1.8256351562e+05,    4.2407156250e+05,    6.8422210938e+04,   -4.3003428125e+05,   -5.3885043750e+05,   -5.6114368750e+05,
    9.8999850452e-02,   -7.0195437500e+05,   -4.9589365625e+05,   -1.5911132812e+05,   -1.3844890625e+05,    4.4446851562e+04,    1.7479770312e+05,    2.1741670312e+05,   -1.5344300000e+05,    7.4052859375e+04,   -5.5665500000e+05,    8.4212493750e+05,    3.7579371875e+05,   -3.3722328125e+05,    7.0624390625e+04,   -6.9436368750e+05,    3.2592587891e+04,    1.3641208984e+04,    1.7837831250e+05,   -1.4766332500e+06,   -8.1556242188e+04,   -1.2071228125e+05,    1.1721648438e+04,    5.3574643750e+05,    2.1008328125e+05,   -6.8944318750e+05,    8.4423984375e+04,    2.5136001562e+05,    1.5395592188e+05,    1.5260865625e+05,   -2.5900821875e+05,   -6.9688367188e+04,    1.3667157812e+05,    1.4118382812e+05,    3.5280806250e+05,    2.3016920312e+05,
    9.9999472499e-02,    4.7276856250e+05,   -1.0951028125e+05,    1.6216131250e+05,    1.5907790625e+05,   -2.7888553125e+05,   -3.5522806250e+05,    1.5445080078e+04,   -3.7684118750e+05,   -1.4444706250e+05,   -7.5641367188e+04,   -3.3180303125e+05,   -4.9671325000e+05,    5.9819756250e+05,   -2.5371306250e+05,    1.3743157812e+05,    2.9462206250e+05,    7.4230562500e+04,   -1.6008690625e+05,    4.1541393750e+05,   -1.8774073438e+05,    6.0464468750e+05,   -1.4393335938e+05,    7.1665281250e+05,    1.1558351562e+05,    2.1593860938e+05,   -1.7225179688e+04,    2.0248401562e+05,   -4.8344325000e+05,   -4.2676315625e+05,   -3.2054653125e+05,   -2.6148626562e+05,   -2.1991604688e+05,   -3.5009850000e+05,   -6.4749212500e+05,   -5.8501743750e+05,
    1.0099970549e-01,   -4.5808574219e+04,   -2.3337621094e+04,   -2.2763439062e+05,   -3.5313768750e+05,   -4.4359881250e+05,   -7.2067931250e+05,   -3.8510665625e+05,   -2.6690662500e+05,   -1.6831821875e+05,    3.8755528125e+05,    3.7682418750e+05,    3.6185084375e+05,   -1.6959296875e+05,    3.1123762500e+05,    1.4519042188e+05,   -7.6057148438e+03,    8.9045101562e+04,   -8.4470450000e+05,    9.4576250000e+05,   -6.0068268750e+05,   -3.9006803125e+05,   -2.6984390625e+05,   -1.6004629688e+05,    5.6144550000e+05,    5.1242863281e+04,    6.9673460938e+04,   -1.9087920312e+05,   -2.9489084375e+05,   -6.4139275000e+05,   -8.4774637500e+05,   -6.5847318750e+05,   -3.8937644531e+04,    9.6750460938e+04,   -2.0936956250e+05,   -8.1703550000e+05,
    1.0199993104e-01,   -4.1878365625e+05,   -2.8125703125e+05,   -8.5379742188e+04,    1.6038496875e+05,    2.6551896875e+05,   -2.2695607422e+04,   -3.0096190625e+05,   -1.5249019531e+04,    5.7630468750e+04,   -1.1414984375e+05,   -4.9655768750e+05,   -4.9018164062e+04,    2.9816937500e+04,   -5.1159746875e+05,   -4.2226343750e+05,   -4.2340596875e+05,   -3.1093597656e+04,   -1.1365277500e+06,    3.8136625000e+05,   -9.7903062500e+05,   -4.2039384375e+05,   -1.0834915000e+06,    1.1886889844e+05,    1.3928754883e+03,    4.6851245117e+03,   -6.5944664062e+04,   -3.8948537500e+05,    1.7006935938e+05,   -1.0077622500e+06,   -1.9898360938e+05,   -5.3884200000e+05,   -4.2090021875e+05,   -2.6877096875e+05,   -1.4907562500e+05,   -3.0404765625e+05,
    1.0299953073e-01,   -6.3650118750e+05,   -1.7060523438e+05,    1.5905919922e+04,   -4.0106053125e+05,   -3.3909434375e+05,   -7.3381132812e+04,   -2.2402815625e+05,   -1.3266814062e+05,    6.3365643750e+05,   -2.8804072266e+04,   -3.6602881250e+05,    3.1865178125e+05,   -3.9905812500e+05,   -3.5187993750e+05,    6.9633187500e+05,   -3.2652875000e+05,    3.5449934375e+05,    1.5925903125e+05,   -1.0461756250e+06,   -3.7872957031e+04,   -3.0101918750e+05,   -3.0773334375e+05,    3.6032921875e+05,   -6.6344743750e+05,   -1.9914978516e+04,    1.4172610938e+05,    8.3114851562e+04,    7.1384006250e+05,   -7.4917679688e+04,    3.1537021875e+05,    2.4488659375e+05,    1.4945465625e+05,   -2.4514279688e+05,   -3.8464434375e+05,   -2.4265904688e+05,
    1.0399975628e-01,    2.4608005859e+04,   -3.0925509375e+05,   -3.8106271875e+05,   -4.3321681250e+05,   -4.4422481250e+05,   -2.4266914062e+05,   -1.9095193750e+05,    5.7256105469e+04,   -1.5257095312e+05,   -2.1677292188e+05,   -2.7901943750e+05,   -1.4183478125e+05,   -3.4967759375e+05,    1.4668053125e+05,    2.2829320312e+05,   -1.6095932812e+05,    2.0264304688e+05,    1.3956914062e+05,   -8.0558100000e+05,   -4.9892450000e+05,   -7.8898968750e+05,   -3.1277056250e+05,   -2.1009384375e+05,    4.3028331250e+05,    6.6727875000e+04,    1.2559681250e+05,    4.0056131250e+05,    8.3033765625e+04,   -2.1055042969e+04,   -6.8019578125e+04,   -1.2649087500e+05,   -1.4186425000e+05,    4.9819320312e+04,   -3.5968762500e+05,   -1.1987276562e+05,
    1.0499998182e-01,    6.3763806250e+05,   -1.4263718750e+06,    4.6400356250e+05,   -2.0008945312e+05,    1.7991867188e+05,    2.8331475000e+05,    4.7230612500e+05,   -2.8918925000e+05,   -2.8810678125e+05,   -3.9706200000e+05,   -3.4520509375e+05,    1.9818308594e+04,    7.2392362500e+05,   -2.3115720312e+05,    9.7986945312e+04,   -3.0763671875e+05,   -6.4903525000e+05,   -7.5904181250e+05,   -4.3091490625e+05,   -4.5060593750e+05,   -7.9519881250e+05,    1.8120060938e+05,   -2.4980831250e+05,   -1.9087467188e+05,    8.8578929688e+04,   -5.5527253906e+04,    4.3806946875e+05,   -2.6090001562e+05,   -6.6461818750e+05,   -4.6856806250e+05,    1.1177577344e+05,   -4.8549962500e+05,    4.1084218750e+05,   -1.3707107500e+06,    9.3125756250e+05,
    1.0599958897e-01,    4.8997793750e+05,    4.0722384375e+05,   -3.1810581250e+05,   -1.4519593750e+05,   -6.5723350000e+05,   -3.7732337500e+05,   -1.0312811719e+05,   -2.0052126562e+05,   -1.0893657031e+05,   -5.4478076172e+03,   -4.9428437500e+04,    1.7888614062e+05,    1.3788095312e+05,    4.6297339844e+04,   -2.6365281250e+05,   -8.4719637500e+05,   -9.2933812500e+04,    9.3615023438e+04,   -7.5143768750e+05,    5.5295371094e+04,   -8.4553875000e+05,   -1.1511198438e+05,   -6.6505587500e+05,    3.3988628125e+05,   -2.9878434375e+05,    9.8157294922e+03,    4.7355131250e+05,    1.7914712500e+05,   -3.8009275000e+05,   -1.7239901562e+05,    2.9176471875e+05,    2.8312721875e+05,    2.8107237500e+05,    1.6004679688e+05,    5.1818256250e+05,
    1.0699982196e-01,   -2.5029233398e+03,   -3.3585871875e+05,   -6.4959781250e+05,   -1.9385018750e+05,   -2.3302629688e+05,    4.0178596875e+05,   -7.6711800000e+05,   -9.9438625000e+04,   -5.4467812500e+05,    1.5168729688e+05,    2.6462746875e+05,   -2.7314906250e+05,    4.9482631250e+05,    2.5650770312e+05,    4.1213634375e+05,   -2.9786034375e+05,    4.2148955078e+03,   -7.1191375000e+05,    1.5712815625e+05,   -3.7550743750e+05,    6.1785368750e+05,    1.8372260938e+05,    3.1212931250e+05,    4.4514414062e+04,    1.3846450000e+05,   -7.5062882812e+04,    7.5817765625e+04,   -3.5196778125e+05,   -1.3869807812e+05,   -3.5860175000e+05,   -8.3629175000e+05,   -6.7714287500e+05,   -5.5044506250e+05,   -6.5404125000e+05,   -5.1692796875e+05,
    1.0799942166e-01,   -2.1972132812e+05,   -1.2246644531e+05,    1.3132718750e+05,   -4.4390378906e+04,   -4.2034800000e+05,    4.3510996094e+03,    1.4809398438e+04,   -1.0845912500e+05,   -1.4968090625e+05,   -1.5971703125e+05,   -4.7989234375e+05,   -2.0914656250e+05,    2.8915925000e+05,   -1.7578346875e+05,    6.8236237500e+05,   -5.4091100000e+05,    4.9277781250e+04,   -3.4928990625e+05,   -2.9089417969e+04,    2.9172846875e+05,    1.8340849609e+04,   -6.0244482422e+03,    1.1212670312e+05,   -1.3905348438e+05,   -1.3674798438e+05,    1.7210085449e+03,    1.2631268555e+04,   -5.5845325000e+05,    5.4513718750e+05,    1.3924362500e+05,   -2.8130187500e+05,    1.7401317188e+05,    2.5538005859e+04,   -2.3869264062e+05,   -1.9479551562e+05,
    1.0899961740e-01,   -1.1480595000e+06,   -4.8199662500e+05,   -2.0613173438e+05,   -4.9401396875e+05,    7.3380410156e+03,   -8.7242337500e+05,    3.3472617188e+04,    6.3723906250e+05,    5.3840268750e+05,   -4.7558575000e+05,    1.0601200781e+05,   -1.2040922656e+05,    2.5707153125e+05,    5.7435975000e+05,    3.5494143066e+03,   -9.9243851562e+04,   -1.1872050000e+05,   -5.9605331250e+05,    2.4348696875e+05,    3.0616562500e+05,   -5.3070468750e+05,    4.2397465625e+05,   -1.7866081250e+05,    6.0085179688e+04,    2.5725581250e+05,    4.3667184375e+05,    1.5696034375e+05,    4.9085243750e+05,    1.9958395312e+05,   -5.1307659375e+05,    2.2932510938e+05,    9.8715828125e+04,   -1.4313592188e+05,    4.4081835938e+04,   -1.2577956250e+05,
    1.0999980569e-01,   -1.6464760938e+05,   -1.2130807812e+05,   -1.6891548438e+05,   -1.8512187500e+04,    3.2797737500e+05,    2.7895328125e+05,    2.4084571875e+05,   -5.8557900391e+03,   -3.0330959375e+05,    2.8837131250e+05,   -2.3176303125e+05,    1.9827612500e+05,    2.5651451172e+04,    2.1613434375e+05,    1.9763831250e+05,    1.1187073438e+05,    5.0580632812e+04,    2.6043900000e+05,    2.9104515625e+05,   -8.5113575000e+05,    9.3983443750e+05,   -6.0335081250e+05,    6.6992293750e+05,   -3.6864434375e+05,    4.1392928125e+05,   -1.7142273438e+05,   -5.9855000000e+05,    2.7520558594e+04,   -9.3638375000e+05,   -3.4274715625e+05,   -2.3706435547e+04,   -1.6506575000e+05,   -1.4073461914e+04,   -2.8411093750e+05,   -4.3264643750e+05,
    1.1099997908e-01,   -3.0171415625e+05,    2.7449734375e+05,   -1.3508349609e+04,    7.5223956250e+05,    1.9560590625e+05,    1.6807132812e+05,    3.1455321875e+05,   -1.5002757812e+05,   -4.5869282227e+03,   -2.7291815625e+05,    1.2637417969e+05,   -1.1414700781e+05,   -7.7736069336e+03,    2.3031234375e+05,    1.1529229688e+05,    3.2164615625e+05,    4.5366946875e+05,    4.0530018750e+05,    4.2487659375e+05,    8.0519543750e+05,    5.5191312500e+05,   -9.5860437500e+05,    2.6718378125e+05,   -1.5921750000e+05,   -6.2177725000e+05,    1.5090893750e+05,   -1.5164465625e+05,   -1.0724051562e+05,   -6.1644212500e+05,   -2.7923456250e+05,   -4.8733175781e+04,   -6.5961943750e+05,    8.2743140625e+04,   -3.7809887500e+05,   -4.5692268750e+05,
    1.1199951917e-01,   -6.5338525000e+05,   -4.7716253125e+05,    1.1777750000e+05,    2.3754703125e+05,    6.3198137500e+05,    3.8025725000e+05,    7.3452843750e+04,    4.5472871875e+05,   -1.5398692188e+05,   -7.9885262500e+05,   -8.6179318750e+05,    1.3740031250e+05,   -2.3724062500e+05,   -8.8292375000e+04,    3.8927778125e+05,   -1.0604700000e+05,    1.3159398438e+05,    7.6588562500e+05,   -1.4636538086e+04,    9.8385525000e+05,   -1.4576548438e+05,    3.6385100000e+05,   -1.5024228125e+05,   -3.5279918750e+05,   -1.6365932812e+05,   -1.0668400781e+05,    1.2229333008e+04,   -3.8838019531e+04,   -1.1412015625e+05,    3.1450253906e+03,   -7.2102156250e+04,    1.3580720312e+05,    6.0350437500e+05,    2.1615145312e+05,    1.8495085938e+05,
    1.1299967766e-01,    3.2676406250e+05,   -2.2718814062e+05,   -3.6075706250e+05,   -3.4473328125e+05,   -9.2643960938e+04,    2.7103970703e+04,    1.1815192383e+04,   -2.0182796875e+05,   -5.5316953125e+04,   -2.4798853125e+05,   -1.7684915625e+05,    1.3749779688e+05,   -1.2896727344e+05,    3.1154406250e+04,   -4.6118231250e+05,    1.9137659375e+05,    2.5703109375e+05,    4.9852209375e+05,    4.0927259375e+05,   -1.4826185938e+05,    8.1533737500e+05,    6.3863543750e+05,   -4.0536160156e+04,    1.2663715625e+05,   -6.8812539062e+04,   -1.9905143750e+05,    2.6065542188e+05,   -4.4474062500e+05,    8.2242125000e+04,    2.1958321875e+05,    9.7366773438e+04,    5.5501222656e+04,   -3.2897359375e+05,   -3.7315100000e+05,    1.9820782812e+05,
    1.1399982870e-01,    2.2571065625e+05,    1.0534581250e+06,   -4.5308328125e+05,   -5.3645518750e+05,    7.6279304688e+04,    4.2922190625e+05,    1.2054205469e+05,    1.1888710156e+05,   -3.5950406250e+05,   -2.1825128125e+05,   -3.7322384375e+05,   -6.3813125000e+05,   -3.5056637500e+05,   -1.8242332812e+05,    2.8125840625e+05,   -1.0943271094e+05,   -4.0783699219e+04,   -3.9251878125e+05,    6.4528468750e+05,    1.4394148750e+06,   -2.4501746875e+05,    3.6362037500e+05,   -1.0088049219e+05,    1.6708665625e+05,   -7.8315662500e+05,    2.9723068750e+05,    3.7876675781e+04,    4.9507726562e+04,    4.2062332031e+04,    3.3480834375e+05,   -8.7685781250e+04,    2.7689931250e+05,   -1.8409410156e+04,    4.7384871875e+05,    1.1324688281e+05,
    1.1499996483e-01,   -2.7440012500e+05,   -3.6284175000e+05,   -1.0211268125e+06,    4.1386437500e+05,    5.9946000000e+04,    2.9504387500e+05,    3.6119275000e+05,   -1.0608645312e+05,   -9.0391217041e+02,   -1.8060512500e+05,    1.6661632812e+05,   -4.3826664062e+04,   -8.7218500000e+04,   -1.0883564844e+05,    5.7077519531e+04,    5.9908212500e+05,    2.1779794922e+04,    6.8812367188e+04,    1.0281078906e+05,    8.1310312500e+04,   -1.4575110938e+05,    1.0253861250e+06,    9.3859929688e+04,   -5.0527734375e+04,    4.1295937500e+04,   -5.8663443750e+05,   -2.5787001562e+05,    4.9181481250e+05,    1.3609373779e+03,   -4.2439618750e+05,   -2.4771898438e+05,   -5.9987804688e+04,    5.0905328125e+05,    8.3767543750e+05,   -1.0944087500e+06,
    1.1599947512e-01,    6.2879606250e+05,   -2.7431187500e+05,    2.3259846875e+05,   -8.9386656250e+04,   -5.5941906250e+05,    5.5026933594e+04,    3.6480728125e+05,    1.6168403125e+05,    2.7174518750e+05,   -1.8229354688e+05,   -2.4694346875e+05,    2.3586996875e+05,    3.7733962500e+05,   -4.8421800781e+04,   -1.5086875000e+05,   -1.6842506250e+05,   -1.7648479688e+05,    2.2151126562e+05,    5.7564381250e+05,    3.5295590625e+05,    1.3599764062e+05,   -4.1208062500e+05,    1.8823856250e+05,    4.7639631250e+05,   -5.5756773438e+04,    3.9307742188e+04,    2.4610326172e+04,   -5.6857762500e+05,    2.4920582812e+05,   -1.8397791016e+04,    4.2223863281e+04,    5.3423421875e+04,    2.0808514062e+05,    2.3249043750e+05,    5.3460893750e+05,
    1.1699958891e-01,    4.8501050000e+05,   -1.5562404688e+05,   -5.5047066406e+04,    5.0342632812e+04,    1.1241978125e+05,    2.5494146875e+05,    5.1007097656e+04,   -2.0995246875e+05,   -1.1278557500e+06,   -3.1003287500e+05,    3.3868237500e+05,   -1.9554371875e+05,   -3.0476878125e+05,   -8.6082992188e+04,    3.1523652344e+04,   -1.2882867969e+05,    1.8306146875e+05,   -1.8080637500e+05,    5.3731331250e+05,   -9.1764980469e+03,   -4.8819462500e+05,   -8.2405140625e+04,    2.8356121875e+05,    3.0654351562e+04,   -5.0054093750e+05,    6.0883112500e+05,   -2.9268082031e+04,   -5.0494550000e+05,   -2.8192525000e+05,   -2.0977470312e+05,    2.1553753125e+05,    8.3537212500e+05,    5.0457218750e+05,    6.3042287500e+05,   -1.5035857812e+05,
    1.1799968779e-01,    6.8992406250e+05,   -1.0448900391e+04,    3.0381025000e+05,    6.5898318750e+05,    2.2612979688e+05,   -7.3226531250e+04,    5.6789131250e+05,   -3.3638968750e+05,   -2.1133387500e+05,    1.5912716797e+04,   -2.1585742188e+05,   -3.6244040625e+05,    2.5274731250e+05,   -2.7841315625e+05,    2.8088262500e+05,    4.3444965625e+05,    4.1699384375e+05,    6.1945574219e+04,    1.8939185938e+05,    2.0180850000e+05,   -1.1922494531e+05,    1.9889464062e+05,    2.2109800000e+05,   -8.1621492188e+04,   -8.0196132812e+04,    1.8474000000e+05,    8.7125882812e+04,    2.2882496094e+04,    1.2817606250e+05,    5.1726750000e+05,   -1.0543057812e+05,    1.4397514062e+05,    3.3537462500e+05,    2.9066553125e+05,    5.7789777344e+04,
    1.1899979413e-01,    1.0784083750e+06,    5.9098588867e+03,    6.8832556250e+05,    3.9116806250e+05,    3.5751684375e+05,   -7.8948898438e+04,    3.5577590625e+05,    3.8654368750e+05,   -2.5173693750e+05,   -4.8202065625e+05,    1.5128017188e+05,    9.8400625000e+03,    1.0119676562e+05,    5.0856759375e+05,    3.8067737500e+05,    1.1214136719e+05,   -3.1246953125e+05,   -2.3693376562e+05,   -3.6108278125e+05,   -1.4354353125e+05,   -4.9282318750e+05,   -8.6870543750e+05,   -1.1602384375e+05,    8.4318287500e+05,    9.8688429688e+04,    2.4226715625e+05,    2.1022832812e+05,    5.0745237500e+05,    4.5875184375e+05,    7.7986537500e+05,    2.8605200000e+05,    9.0407931250e+05,    1.2549853750e+06,   -1.5683851250e+06,    8.3047850000e+05,
    1.1999989301e-01,    1.4705492500e+06,    1.3766717500e+06,    5.3700900000e+05,    3.3178275000e+05,   -7.5279412500e+05,    1.6780140625e+05,   -7.3224398438e+04,   -7.1590140625e+04,    7.4917670898e+03,   -5.0579018750e+05,   -2.4416778125e+05,    2.5809220312e+05,   -4.3260700000e+05,    3.9522040625e+05,    1.0069537500e+06,    2.7944609375e+05,   -3.2746275000e+05,   -3.1506871875e+05,   -6.7898568750e+05,   -3.2459406250e+05,   -2.6626853125e+05,   -3.9591806250e+05,    4.0089043750e+05,    1.4644575000e+05,   -2.3608514062e+05,    1.7820551562e+05,   -1.5576006250e+05,    6.4708812500e+05,    6.4062043750e+05,    2.6989117188e+04,   -5.8972343750e+05,   -2.4357357812e+05,    6.2641968750e+05,   -7.1945925000e+05,    1.8253410938e+05,
    1.2100000679e-01,    2.7991371875e+05,    6.7059787500e+05,   -1.4477262500e+05,    5.3770200000e+05,   -3.4950790625e+05,    7.7706318750e+05,    7.0759320312e+04,   -3.9246043750e+05,    2.7147118750e+05,    8.1480429688e+04,    2.0207834375e+05,    1.1700186719e+05,   -6.5672137500e+05,    1.9307990625e+05,    4.7489125000e+05,   -2.3713406250e+05,    2.5293153125e+05,    2.1983626953e+04,    6.4103570312e+04,   -2.1667236328e+04,   -2.1096340625e+05,   -4.2052712500e+05,   -1.7672175000e+05,    4.2064187500e+05,   -1.8149896875e+05,   -3.6019356250e+05,   -2.1907309375e+05,   -6.5260137500e+05,   -1.1810218750e+05,    8.1470856250e+05,    7.9632675000e+05,   -7.4509250000e+05,   -1.0819883750e+06,    3.2052081250e+05,   -4.0439971875e+05,
    1.2199948728e-01,    2.1817369141e+04,   -1.8697075000e+05,    2.2864625000e+05,    5.0885840625e+05,   -5.7713606250e+05,    4.3002928125e+05,   -2.4295142188e+05,   -2.8870065625e+05,    4.0753167969e+04,    6.2660105469e+04,    2.2197526562e+05,    3.2681568750e+05,   -1.1551206250e+05,    1.6049256250e+05,   -6.8098664062e+04,    2.8962562500e+05,   -3.1970046875e+04,   -8.9293710938e+04,    3.4002340625e+05,    1.0159256836e+04,    1.2809542188e+05,   -9.6474193750e+05,   -3.3925843750e+05,    1.3406882812e+05,   -7.3188835938e+04,   -1.1154139062e+05,   -2.4529265625e+05,   -4.3470037500e+05,   -7.0926484375e+04,    8.6546056250e+05,    7.5747556250e+05,   -3.4795096875e+05,   -1.0561710938e+05,   -1.8374004688e+05,    3.2326740625e+05,
    1.2299957126e-01,    1.8827400391e+04,    1.2446281250e+05,    9.9824476562e+04,    1.3976357812e+05,    2.1987171875e+05,    2.1987045312e+05,   -7.6570758057e+02,    2.1533945312e+05,   -1.1824707812e+05,    6.1645768750e+05,    1.8092032812e+05,   -1.4593806641e+04,    5.4085128906e+04,   -8.3529195312e+04,    7.6113168750e+05,   -4.1295765625e+05,    1.7704262500e+05,   -2.5422592188e+05,    4.1784402344e+04,   -2.3271248438e+05,    7.3598398438e+04,   -5.7917503906e+04,    4.3102093750e+05,   -3.1153918750e+05,   -1.0175744531e+05,   -4.7027409375e+05,    4.7971915625e+05,   -7.7090498047e+03,   -4.3138962500e+05,    3.1651978125e+05,   -1.2241010938e+05,   -5.0702740625e+05,   -7.4793650000e+05,   -3.9028054688e+04,   -4.7322165625e+05,
    1.2399964035e-01,   -4.7153309375e+05,   -1.5683635938e+05,    1.4310565625e+05,   -1.7344029688e+05,   -4.7103190625e+05,    1.5294273438e+05,    1.5670818750e+05,    6.0505125000e+05,    5.0155418750e+05,    2.1019079688e+05,    2.5176215625e+05,    1.9863295312e+05,    5.1642437500e+05,    8.8448450000e+05,    1.7666967188e+05,   -8.0037320312e+04,    3.4240303125e+05,   -6.9877368750e+05,   -4.8641240625e+05,    7.7341062500e+04,   -3.9630468750e+05,   -7.9136281250e+05,    5.2080912500e+05,   -1.6601937500e+05,    5.6973018750e+05,   -2.3605592188e+05,    3.7862687500e+04,    8.3788937500e+05,    4.2164081250e+05,    3.4376656250e+04,   -2.4998340625e+05,    6.1429394531e+04,    4.1101856250e+05,    2.6647018750e+05,   -1.8203371875e+05,
    1.2499970943e-01,   -4.3159725000e+05,    4.0701308594e+04,    1.8261075000e+05,    3.1526162500e+05,    6.0788187500e+05,    2.7676971875e+05,   -1.6416756250e+05,    1.3830365625e+05,    2.3317113281e+04,    1.1483925000e+05,    1.9473098438e+05,    2.5437021875e+05,   -1.8063192188e+05,   -2.9703664062e+04,    2.3791609375e+05,    3.6309590625e+05,   -2.8760562500e+05,    3.8473981250e+05,   -3.0413621875e+05,    4.5958621875e+05,    2.1031640625e+05,   -2.1973972656e+04,   -5.7648837500e+05,    2.6745446875e+05,   -2.9350604248e+02,    1.5235162500e+05,   -3.4092393750e+05,   -4.1227773438e+04,   -4.2297535156e+04,    3.5332328125e+05,    1.2973884375e+05,   -1.8538960938e+05,    9.8977226562e+04,    2.1746235938e+05,    3.5047347656e+04,
    1.2599977851e-01,    5.4476100000e+05,    3.1889128125e+05,    4.7142631250e+05,   -3.5581846875e+05,   -4.0602933594e+04,    4.4268990625e+05,    1.7163407812e+05,    5.6847687500e+05,    4.9137090625e+05,   -2.4733904688e+05,   -5.0901253906e+04,    3.3914093750e+05,    5.5661918750e+05,    4.7807015625e+04,    3.7974862500e+05,   -2.2038771875e+05,   -2.6091506250e+05,    5.5625343750e+05,   -7.5040406250e+04,   -2.0851143750e+05,    2.9451878125e+05,   -2.3250571875e+05,   -3.1894412500e+05,   -2.1970953125e+05,    3.3087593750e+05,   -2.2407072266e+04,   -4.2581209375e+05,    6.7247325000e+05,    1.9599321875e+05,    8.8976203125e+04,    1.4174995312e+05,    1.2430038086e+04,   -2.9455056641e+04,    8.6383531250e+04,   -1.1033360156e+05,
    1.2699982524e-01,    8.8442898438e+04,    4.9674851562e+04,   -4.0642950000e+05,    4.4470021875e+05,   -1.1697858594e+05,    2.2259803125e+05,    7.2543569336e+03,   -6.4104539062e+04,    6.2080457031e+04,    4.2405793750e+05,    4.3845487500e+05,    2.7864568750e+05,    3.1358193750e+05,    7.2998431250e+05,    1.1194518555e+04,   -3.7123354492e+03,    4.8287496875e+05,    5.9722993750e+05,    4.2278787500e+05,   -1.5245988770e+03,    4.1356178125e+05,    2.8401662500e+05,   -1.1515762500e+05,   -6.5887078125e+04,   -1.2526718750e+05,    1.1337823438e+05,   -2.4909400000e+05,    6.9493068750e+05,    1.1284428125e+05,    7.6978200000e+05,    9.5832570312e+04,    1.7188342188e+05,    1.9109042188e+05,    2.6848584375e+05,    1.3522535938e+05,
    1.2799987197e-01,   -1.7323013672e+04,   -1.2381837500e+06,   -4.7464343750e+05,    8.6090812500e+05,   -2.2780612500e+05,   -1.1005357031e+05,   -8.1721265625e+04,   -5.4351562500e+05,    1.9899153125e+05,    2.5138992188e+05,   -1.0443147656e+05,    3.0591459375e+05,    3.0793596875e+05,    1.8667762500e+05,   -1.8270870312e+05,    2.1135021484e+04,   -1.9913820312e+05,    3.5041856250e+05,   -2.5062478125e+05,    8.3987175000e+05,   -1.8070798438e+05,    5.2367678125e+05,    4.0354703125e+05,   -3.7989340625e+05,   -2.9447021875e+05,    4.5016581250e+05,   -3.9169221191e+03,   -1.4711239062e+05,    6.0805066406e+04,    6.1787031250e+05,    5.8282868750e+05,   -4.6781809375e+05,   -4.3922246875e+05,    4.3450115625e+05,    9.3232362500e+05,
